"","EWS.T1","EWS.T2","EWS.T3","EWS.T4","EWS.T6","EWS.T7","EWS.T9","EWS.T11","EWS.T12","EWS.T13","EWS.T14","EWS.T15","EWS.T19","EWS.C8","EWS.C3","EWS.C2","EWS.C4","EWS.C6","EWS.C9","EWS.C7","EWS.C1","EWS.C11","EWS.C10","BL.C5","BL.C6","BL.C7","BL.C8","BL.C1","BL.C2","BL.C3","BL.C4","NB.C1","NB.C2","NB.C3","NB.C6","NB.C12","NB.C7","NB.C4","NB.C5","NB.C10","NB.C11","NB.C9","NB.C8","RMS.C4","RMS.C3","RMS.C9","RMS.C2","RMS.C5","RMS.C6","RMS.C7","RMS.C8","RMS.C10","RMS.C11","RMS.T1","RMS.T4","RMS.T2","RMS.T6","RMS.T7","RMS.T8","RMS.T5","RMS.T9","RMS.T3","RMS.T10","RMS.T11"
"2135",0.9215,3.5672,4.8988,0.181,3.8012,2.6452,1.5406,1.9569,1.5324,2.2514,2.7924,1.8358,2.7838,0.178,0.2375,0.1696,3.1959,0.1649,0.1506,0.2286,0.4189,0.3278,0.2806,2.0588,1.0561,0.5348,0.2673,0.4683,1.8633,2.6768,2.6015,1.8169,0.2719,0.2287,0.185,0.1764,0.1964,0.8613,0.5984,0.3685,0.1927,0.0958,0.1634,1.1341,2.546,0.4359,0.1001,0.9779,0.6263,0.4075,1.9317,0.1979,2.0877,1.2166,0.8668,3.1468,2.4847,0.6329,1.5333,1.6905,1.3508,2.2101,2.2218,0.2308
"2136",0.5162,0.3208,0.2451,1.0109,0.4203,0.2007,0.3423,0.2562,0.2273,0.1901,0.1419,0.2892,0.1869,0.2807,0.4868,0.4132,0.2766,0.3017,0.2935,0.5297,0.1462,0.5229,0.2198,0.3219,0.4404,0.5444,0.4619,0.3385,0.1889,0.2631,0.583,0.739,0.7668,0.5227,0.3182,0.5824,0.2891,0.9525,0.7409,0.6563,0.5801,0.8001,0.6796,0.1436,0.2433,0.1844,0.2821,0.404,0.7993,0.3114,0.5142,0.2912,0.5527,0.6335,0.3925,0.4473,0.1824,0.087,0.1623,0.3215,0.2323,0.2387,0.326,0.1256
"2137",0.3413,1.241,0.769,0.4976,0.3497,0.4975,0.2765,0.6725,0.6781,0.1917,0.142,0.1691,0.5917,0.1425,0.582,0.3803,1.8144,1.0252,0.9562,0.1921,0.7464,1.0292,0.512,0.2555,0.1318,0.211,0.0985,0.7205,0.3512,0.3645,0.2209,0.3665,0.7055,0.4478,0.565,0.6267,1.1983,0.5604,0.1053,0.3449,0.4018,0.5432,0.217,0.2782,0.6934,0.6027,0.6261,0.5797,0.3979,0.639,0.3735,0.5045,0.8065,0.3922,0.3981,0.59,0.7346,0.3913,0.2769,0.3661,0.4168,1.5531,0.2945,0.3908
"2138",0.7842,1.4932,1.2376,0.4793,0.8161,2.1126,0.3841,1.6554,1.3237,0.3518,0.4105,0.4407,1.3209,0.0785,0.6258,0.3982,2.2149,0.3984,0.36,0.301,0.494,0.5521,0.4536,0.1359,0.2067,0.1151,0.0896,0.5793,0.4091,0.6501,0.2977,0.6796,0.2735,0.3366,0.9327,0.2116,0.2647,0.7491,0.1872,0.2755,0.1658,0.258,0.3054,0.5402,0.785,0.357,0.1985,0.8483,0.5888,0.2797,0.2673,0.2079,0.6842,1.1532,0.6203,2.1864,0.5694,0.6028,0.5269,0.6116,0.6127,1.1512,0.7492,0.2116
"2139",1.6466,1.4055,2.0494,0.794,1.0166,0.9893,0.5213,1.1224,1.297,0.675,0.6473,0.3648,0.8635,0.5261,1.5151,2.3677,2.7941,0.8707,0.8051,0.7045,2.2376,1.1836,1.2497,0.9936,1.1691,0.8866,1.2923,1.3144,1.1574,1.1138,2.0043,1.7644,2.8795,1.222,1.0275,0.8314,2.0861,1.2832,0.9248,1.5197,1.4572,1.5296,1.6959,1.7366,1.0136,1.1202,1.5457,1.21,0.9956,1.4012,0.9295,1.9571,2.4124,2.3844,0.8437,3.4166,1.5337,1.8437,0.9158,0.466,0.8594,2.4909,1.3434,0.3284
"2140",0.2781,0.5229,0.3955,0.2858,0.5155,1.0198,0.2483,0.9677,0.6874,0.1658,0.326,0.4128,0.4031,0.1904,1.1961,0.8746,0.3947,0.2422,0.2134,0.3633,1.1561,0.215,0.1169,0.4183,0.2436,0.5563,2.1738,1.9981,0.8385,2.021,1.3654,1.5335,0.5636,0.9411,0.1133,0.2492,0.1389,1.0918,1.5585,0.6253,0.8442,0.6429,0.6543,0.4792,0.7861,0.3028,0.1849,0.8025,0.8138,0.6915,1.4241,0.348,0.5552,1.8412,1.0881,1.8702,0.2604,0.3325,0.328,0.4773,0.5587,0.6847,0.6424,0.4058
"2141",0.2656,0.303,0.2649,0.2193,0.2238,0.1862,0.2907,0.3499,0.1337,0.1537,0.1114,0.1362,0.2581,0.1392,0.1696,0.2067,0.3097,0.145,0.1373,0.1638,0.1666,0.1524,0.0844,0.1763,0.1578,0.1857,0.1691,0.2582,0.1319,0.2196,0.1541,0.1304,0.2161,0.218,0.134,0.1608,0.2546,0.3042,0.2827,0.26,0.1049,0.2116,0.4919,0.4225,0.2865,0.0766,0.0785,0.451,0.2886,0.1827,0.1568,0.0679,0.2014,0.4316,0.3474,1.2807,0.2654,0.244,0.1481,0.3219,0.3053,0.4101,0.1546,0.0913
"2142",0.3563,0.761,0.528,0.6554,0.4398,0.2119,0.2983,0.4673,0.3881,0.285,0.1986,0.1902,0.4857,0.5519,0.6503,0.9287,0.484,0.3466,0.3288,0.7273,0.7144,0.3668,0.29,0.255,0.7354,0.734,0.9955,0.7074,0.424,0.4368,0.5381,0.754,0.5469,0.4178,0.266,0.211,0.1879,0.5424,0.9801,0.5752,0.3935,0.7211,0.2515,0.142,0.3833,0.2196,0.1556,0.4089,0.4369,0.4781,0.5581,0.4782,0.3714,0.6324,0.6326,0.7126,0.1111,0.1391,0.1936,0.411,0.7931,0.6086,0.4423,0.2709
"2143",0.4158,0.088,0.1876,0.3516,0.2095,0.1492,0.3041,0.3262,0.2995,0.152,0.1606,0.181,0.3543,0.2662,0.1942,0.4903,0.4584,0.27,0.269,0.2872,0.2375,0.244,0.1991,0.6733,0.3616,0.3054,0.5472,0.1907,0.2319,0.3486,0.2983,0.2481,0.2017,0.3727,0.2378,0.349,0.3775,0.4078,0.6717,0.5308,0.266,0.3336,0.4719,0.2717,0.3675,0.296,0.2607,0.6609,0.2676,0.4988,0.5848,0.3343,0.8026,0.5673,0.434,0.6486,0.2052,0.2206,0.1236,0.3086,0.4148,0.6718,0.3093,0.0793
"2144",0.3583,0.4515,0.3123,0.3752,0.2386,0.1222,0.2224,0.2363,0.139,0.4259,0.0755,0.1004,0.1205,0.0809,0.151,0.3452,0.4411,0.1415,0.1261,0.1536,0.0954,0.0571,0.041,0.0458,0.0551,0.0389,0.0304,0.1826,0.0852,0.0999,0.1061,1.1335,0.915,0.6747,0.533,0.8524,1.1024,0.664,0.4875,2.1055,0.6216,1.4489,0.5695,0.092,0.2055,0.0446,0.3318,0.3157,0.2893,0.5542,0.5514,0.1075,0.5384,0.302,0.9224,0.1889,0.4239,0.2111,0.5337,0.3694,0.6213,0.3276,0.2108,0.3974
"2145",0.272,0.2918,0.2239,0.2481,0.1168,0.2578,0.3175,0.2677,0.2614,0.1158,0.2627,0.1497,0.27,0.0677,0.348,0.4962,0.2448,0.2426,0.2288,0.2764,0.1157,0.0342,0.0741,0.9517,0.3135,0.2714,0.3913,0.2377,0.2887,0.351,0.4568,0.3252,0.2467,0.3065,0.2676,0.4215,0.0778,0.2637,0.393,0.4687,0.283,0.5096,0.5148,0.4344,0.2751,0.0744,0.253,0.4085,0.4297,0.3503,0.483,0.4219,0.6185,0.2247,0.4323,0.2027,0.2871,0.3255,0.2485,0.2979,0.3355,0.1459,0.2627,0.1857
"2146",0.3293,0.2159,0.2002,0.2821,0.2075,0.0667,0.2708,0.1636,0.1369,0.3257,0.2259,0.0833,0.262,0.0435,0.2071,0.1795,0.2615,0.1296,0.1209,0.7677,0.2371,0.0911,0.0617,0.0312,0.04,0.1375,0.0281,0.1632,0.077,0.0673,0.2499,0.2132,0.1452,0.2976,0.2901,0.265,0.0826,0.3504,0.0501,0.408,0.0068,0.103,0.7921,0.6555,0.7136,0.4135,0.3401,0.6895,0.75,0.7803,0.9198,1.0109,0.7186,0.9354,0.5345,0.4919,1.5354,0.2126,0.3955,0.2994,0.5339,0.3424,3.1403,1.2844
"2147",2.8092,5.2223,3.1115,1.9079,2.0581,1.1751,1.6839,2.2628,1.9194,2.3403,1.2683,2.3901,3.8509,6.0993,3.7694,4.3326,1.8691,2.6614,2.8162,4.4808,3.2148,4.2899,4.8069,3.6272,3.64,4.8066,2.6118,0.4204,3.5918,3.8321,4.3863,3.6285,3.4679,5.4844,1.8221,2.2267,1.8485,3.5989,4.0663,1.532,3.1067,1.0176,3.8385,1.7654,1.6364,6.2915,1.9033,2.9063,2.2042,3.1254,3.9425,1.4424,3.3217,5.8949,5.5482,4.199,0.6386,2.6912,2.4905,2.6648,1.7756,4.1243,1.7404,0.2671
"2148",0.5019,2.3218,1.0251,2.4907,1.2654,0.4409,0.2842,0.7165,0.2813,0.2443,0.1438,0.2582,0.4193,0.1172,0.4822,0.3125,0.9544,0.131,0.1374,0.1871,0.748,0.3657,0.1992,0.9656,0.6737,0.3322,0.2377,0.622,0.284,0.4417,0.4484,0.3856,1.2645,0.6213,0.5242,0.6218,0.8882,0.534,0.2631,0.3449,0.3514,0.3989,0.4206,1.981,0.743,0.3987,0.3864,1.1913,1.5954,0.5217,0.3066,0.8455,1.2306,3.6047,0.6121,3.3456,0.7344,0.4156,0.282,0.9468,0.5448,1.5865,0.5114,0.1738
"2149",0.3604,0.8773,0.2583,2.0959,0.9791,0.2576,0.2483,0.2943,0.2167,0.2031,0.1681,0.3215,0.204,0.1972,0.2358,0.3256,0.4422,0.1332,0.1335,0.2565,0.3564,0.2674,0.2515,0.468,0.6825,0.3876,0.4491,0.3853,0.1283,0.2611,0.3525,0.3403,0.8335,0.3411,0.2889,0.6724,0.4546,0.3664,0.4411,0.2835,0.2259,0.3794,0.4,0.3283,0.4922,0.5241,0.1887,0.9795,1.1846,1.0621,0.5046,0.788,0.7139,3.0533,0.226,1.6648,0.1376,0.1134,0.3976,1.0981,0.2515,0.522,0.4745,0.249
"2150",1.3509,0.52,0.2121,1.1928,0.5868,0.3873,0.4279,0.3717,0.6118,0.2517,0.3994,0.51,0.3326,1.3517,0.9342,1.1421,0.758,1.6579,1.6161,1.4556,0.9843,1.9839,2.1163,0.4626,1.7768,1.2126,1.9738,1.1452,0.7945,0.8337,1.2988,0.971,1.3356,1.5472,1.0902,1.1843,0.9646,1.1843,1.5891,1.3368,1.6206,1.4853,1.5033,0.2696,0.4697,1.1379,1.0629,1.0231,0.6346,1.4842,1.5565,1.7971,0.9253,0.912,0.3842,0.7233,0.3019,0.0613,0.3656,0.5812,0.3781,0.7079,1.0301,0.5497
"2151",0.6196,0.7125,0.6656,0.6773,0.5897,0.5626,0.354,0.4861,0.5718,0.2296,0.3224,0.2871,0.3624,0.3049,0.1336,0.1434,0.3427,0.6289,0.5825,0.2804,0.4379,0.7642,0.4699,0.388,0.323,0.4847,0.2956,0.6271,0.6038,0.6479,0.3,0.2642,0.2884,0.4639,0.2776,0.1978,0.28,0.399,0.2763,0.185,0.4375,0.2901,0.3804,0.3898,0.3852,0.4471,0.4422,0.3581,0.59,0.2629,0.2285,0.1999,0.2991,0.3986,0.3647,0.3693,0.3279,0.317,0.2347,0.353,0.4344,0.3594,0.3655,0.1169
"2152",0.2772,0.9405,0.3314,0.2697,1.0846,0.3297,0.5038,0.2114,0.3455,1.0503,0.1317,0.3063,0.5201,0.1316,0.9084,0.7349,0.3967,0.1454,0.1405,0.2118,0.6007,0.1989,0.1218,0.6548,0.6188,0.7872,0.5643,0.3994,0.3927,0.3455,0.4954,0.1935,0.555,0.2792,0.1082,0.0378,0.4936,0.1346,0.0829,0.1105,0.0687,0.0993,0.0971,0.5463,0.7234,0.1899,0.1907,0.1608,0.3098,0.6596,0.8805,0.4364,0.4271,0.9181,0.5016,0.806,0.2719,0.3576,0.5197,0.6817,0.542,0.3409,0.1517,0.6379
"2153",0.3348,1.0344,0.615,0.3273,0.4457,0.4334,0.7808,0.8534,0.644,0.7734,0.7162,0.9127,1.0733,0.3342,0.606,0.5856,0.648,0.4349,0.4119,0.6076,1.7545,0.4481,0.077,1.6493,1.5893,0.9713,1.3789,1.235,0.5291,1.0824,0.9216,0.6522,0.2921,0.5218,0.6474,0.695,0.4447,1.0421,1.3524,0.3452,0.2516,0.2492,0.848,0.9395,0.9739,0.1211,0.3323,1.275,0.5193,1.0182,1.0184,0.26,0.7396,0.5268,0.9035,0.7581,1.433,0.5172,1.0788,2.6726,1.6863,1.0386,2.4169,2.1219
"2154",0.3744,0.2478,0.1531,0.1683,0.1623,0.1533,0.2951,0.383,0.3444,0.3174,0.2556,0.1298,0.4408,0.4457,0.231,0.2917,0.226,0.1732,0.1701,0.2066,0.0922,0.3076,0.1611,0.2864,0.26,0.3445,0.5338,0.2411,0.1764,0.3629,0.2105,0.1474,0.1561,0.2616,0.1168,0.0915,0.1483,0.2108,0.2569,0.1747,0.1148,0.1517,0.1393,0.2707,0.2204,0.2798,0.1795,0.2699,0.2929,0.2585,0.2909,0.1435,0.1342,0.201,0.3483,0.4297,0.0657,0.1126,0.0817,0.3326,0.6249,0.1871,0.238,0.1199
"2155",1.0661,0.9895,1.1565,0.6005,0.3554,0.8241,0.385,1.1395,0.9502,0.3508,0.2998,0.2346,0.7509,0.095,1.1342,1.0094,0.1292,0.5783,0.5593,0.2383,1.2655,0.4976,0.2192,0.7088,0.413,0.4487,0.5139,1.4717,0.6004,1.3546,0.5693,0.3958,0.7399,0.5262,0.6599,0.3097,1.1219,0.5879,0.1668,0.3523,0.391,0.5761,0.2402,0.6118,0.3712,0.1098,0.2954,0.4697,0.7493,0.1601,0.5992,0.0959,0.4642,0.7699,0.52,0.6073,0.4915,0.3903,0.1925,0.4534,0.4019,0.5847,0.3507,0.0737
"2156",0.6521,0.5646,0.193,0.9579,0.4394,0.6898,0.4636,0.4444,0.2956,0.6529,0.5744,0.4522,0.964,0.2259,0.7602,0.7713,0.3894,0.2897,0.2825,0.444,0.2393,0.4379,0.292,0.5954,0.7975,0.9238,0.6363,0.3772,0.2407,0.3544,0.6227,0.559,1.0178,1.2982,0.4121,0.8275,1.003,1.2396,1.2855,0.8294,0.9875,1.0871,0.7254,0.9932,0.6759,0.5501,0.3751,0.5897,0.7888,0.4737,0.4734,1.1303,0.6085,0.3501,0.387,0.2261,0.6099,0.3406,0.2459,0.507,0.6117,0.1978,0.2531,0.0799
"2157",1.986,1.6144,1.451,2.4014,1.0644,1.135,0.7216,1.1392,1.0208,0.8815,0.9696,1.1842,1.5031,0.3717,1.3527,0.9447,1.6972,0.6372,0.6061,1.2142,0.876,0.5355,0.1935,1.1857,1.6736,0.6696,0.524,0.5604,0.8653,0.5011,0.7727,1.3849,2.9106,1.9179,2.0067,3.614,2.9491,2.1254,2.6276,2.7556,1.5795,1.9627,1.9891,1.4441,0.3642,0.1424,0.5926,1.0448,1.1115,1.2288,0.0694,1.006,1.2945,1.0572,1.8272,1.0462,1.4562,1.1374,1.1416,1.1609,0.8824,1.162,0.6747,0.4101
"2158",0.3987,0.4661,0.4535,0.3669,0.2098,0.237,0.3053,0.4303,0.2701,0.4356,0.3603,0.2806,0.5744,0.3084,0.2111,0.326,0.267,0.3971,0.3863,0.341,0.1267,0.4813,0.4792,0.7213,0.6505,0.7179,0.4038,0.6555,0.7305,0.4116,0.6619,0.3124,0.4954,0.6327,0.4746,0.3335,0.5374,0.4941,0.5911,0.6558,0.857,0.7174,0.3532,0.7519,0.7665,1.306,0.5936,0.5623,0.4567,1.1497,0.4684,1.0973,0.2303,0.1918,0.4525,0.2277,0.5063,0.3034,0.3153,0.3475,0.8695,0.1619,0.1096,0.0841
"2159",0.265,0.1445,0.5802,0.2282,0.3355,0.1684,0.2749,0.4465,0.4216,0.5434,0.1856,0.2082,0.4251,0.1058,0.1233,0.1957,0.2018,0.3108,0.3064,0.17,0.068,0.3698,0.1881,0.1183,0.1057,0.0693,0.0425,0.078,0.1434,0.0833,0.1839,0.1395,0.1345,0.227,0.1767,0.0464,0.0933,0.1952,0.1173,0.1331,0.1443,0.1513,0.1927,0.941,0.4275,0.9168,0.5744,0.7832,0.73,0.8729,0.1998,0.767,0.3901,0.5136,1.0941,0.5406,0.6702,0.3379,0.6699,0.5045,0.6978,0.2968,0.3605,0.1271
"2160",0.5957,1.0976,1.161,0.2984,0.3334,1.1849,0.8057,1.1772,1.1449,0.4412,0.2812,0.2894,0.9587,0.5559,1.4707,0.7847,1.743,0.7821,0.7494,0.4867,0.8014,2.5045,0.5124,0.6275,0.375,0.3993,0.4471,1.6752,0.7557,1.061,0.7175,0.4349,0.8421,0.7652,0.6991,0.3897,1.2446,0.8919,0.1678,0.5639,0.9171,0.9762,0.281,0.9177,0.5625,0.2454,0.9156,0.6181,2.0307,0.187,0.2047,0.2038,0.3874,0.561,0.7564,0.7805,0.7333,0.6821,0.2894,0.409,0.4843,0.8142,0.4259,0.0941
"2161",0.9039,0.6457,0.3125,0.2709,0.3122,0.714,0.3367,0.6474,0.3475,0.1841,0.8706,0.4984,0.4887,0.3987,0.7623,0.986,0.5047,0.6646,0.6047,0.5951,0.3446,0.2199,0.7004,0.7042,1.6667,2.121,1.2816,0.642,0.5595,0.9279,0.8375,0.8048,0.6055,0.475,0.5541,0.7345,0.1999,0.4458,1.5616,0.597,0.6478,0.9353,1.048,0.6595,0.4398,0.4204,0.407,1.1236,0.8295,0.8014,0.7409,1.4502,0.3874,0.4329,0.6701,0.2355,0.4157,0.2228,0.3332,0.5539,0.3886,0.3075,0.5819,0.273
"2162",2.3261,1.4644,1.0922,1.395,1.0222,1.0428,1.1368,1.5147,1.1951,1.2304,0.9957,1.4873,1.8128,0.2788,0.353,0.9609,0.6764,0.2232,0.2008,0.9655,0.7349,0.121,0.3209,0.0849,0.0544,0.0378,0.0563,0.0717,0.0762,0.0651,0.088,0.0401,0.693,0.3362,0.1826,0.2448,0.7662,0.0618,0.0938,0.1038,0.3691,0.1574,0.1308,0.7626,1.3206,0.624,0.5559,1.4047,0.6978,0.5074,0.8564,1.2416,1.4302,0.6219,0.9706,0.5949,2.2559,1.1931,1.7127,0.6579,1.0276,0.6407,1.833,0.4972
"2163",0.1863,0.2297,0.1633,0.1442,0.1618,0.1319,0.1804,0.311,0.1248,0.1109,0.1346,0.1631,0.3912,0.1018,0.1126,0.1756,0.1857,0.1372,0.1292,0.162,0.0521,0.1379,0.0576,0.1848,0.1383,0.0916,0.0851,0.0841,0.1321,0.0875,0.1572,0.1376,0.7148,0.2872,0.126,0.1081,0.8398,0.1481,0.2901,0.3842,0.3963,0.2426,0.1235,0.1084,0.1519,0.1939,0.2723,0.1702,0.066,0.0456,0.1793,0.0506,0.2822,0.1251,0.2421,0.1319,0.2075,0.1612,0.1852,0.2003,0.4615,0.1508,0.1802,0.0931
"2164",1.4043,1.0826,1.2785,0.6328,1.0837,0.8271,0.487,0.5154,0.7268,0.446,0.6538,0.273,0.7094,0.1801,1.0961,0.6557,1.0471,0.3034,0.2861,0.414,0.6244,0.3558,0.2134,1.1168,0.6325,0.7366,0.4461,1.435,1.0142,1.0137,1.0518,0.6779,1.6472,0.8008,0.3624,0.2405,0.9618,0.6837,0.4116,0.5291,0.5513,0.3997,0.542,0.6543,0.4543,0.1574,0.3347,0.2387,0.36,0.1643,1.1243,0.158,1.3484,0.8011,0.4555,0.7721,0.7568,0.3364,0.3482,0.3277,0.7933,1.2023,0.0441,0.0703
"2165",0.7859,1.8557,0.6835,2.0336,1.0593,0.4495,0.4482,0.5094,0.5486,0.4509,0.9999,0.9381,0.6234,1.2758,1.3549,1.3709,1.0035,0.461,0.4617,0.7793,1.1789,0.3797,0.7099,0.8634,1.0348,1.2146,3.5623,2.0271,0.4564,1.5697,1.8336,1.0791,1.295,1.1006,0.2869,0.3245,0.3819,0.8106,1.1421,0.9548,0.8646,1.3566,1.1149,0.179,0.6841,0.9488,0.2884,0.8184,0.8713,0.927,1.1272,0.558,0.7592,2.271,1.1998,1.6442,0.2646,0.2929,0.5173,1.2552,0.4876,1.3195,0.4201,0.1807
"2166",0.6112,1.1267,0.9429,1.3382,0.9418,0.8987,0.6425,2.0525,1.4373,0.7357,0.6491,0.9639,1.0779,0.3674,0.6415,1.0816,0.6272,0.3318,0.318,0.9118,1.2623,0.3424,0.1285,0.0673,0.1322,0.3688,0.0943,0.1564,0.0603,0.0481,0.1833,0.7328,0.9957,0.6919,0.6242,0.242,0.591,0.7993,1.4618,0.556,0.7698,0.9851,0.8252,0.2341,0.5468,0.3765,0.2402,0.6819,0.4066,1.8371,0.3485,2.1896,0.706,1.469,0.8281,1.1891,0.3015,0.5849,0.5777,0.9465,0.8202,1.513,0.6006,0.2665
"2167",0.248,0.2825,0.2871,0.2348,0.4024,0.3937,0.4082,0.6065,0.5069,0.4101,0.3157,0.2554,0.4804,0.3735,0.3228,0.1543,0.1806,0.4004,0.3846,0.3121,0.1935,0.3841,0.2086,0.7643,0.5397,0.6326,0.481,0.2743,0.3963,0.2973,0.2721,0.137,0.1857,0.3473,0.2272,0.1634,0.3262,0.3032,0.3392,0.1996,0.1399,0.2375,0.2636,0.65,0.4239,0.1843,0.1878,0.4561,0.5895,0.2522,0.1388,0.2283,0.1689,0.3426,0.1365,0.4313,0.3096,0.1438,0.2386,0.2749,0.4281,0.1545,0.1264,0.1048
"2168",0.2142,0.2213,0.4831,1.0435,0.4512,0.3512,0.3953,0.3245,0.3175,0.3937,0.1827,0.3935,0.1477,0.3067,0.6383,0.3268,0.5881,0.4196,0.4003,0.2547,0.2662,0.2933,0.2666,0.0511,0.0975,0.089,0.0351,0.1683,0.1581,0.1258,0.1565,1.628,0.4283,0.3758,0.2711,0.4872,0.2951,0.8599,0.5116,0.3954,0.5391,0.7948,0.1649,0.4998,0.2512,0.3961,0.2157,0.444,0.8899,0.3255,1.6956,0.1582,0.9138,0.6797,0.2993,1.4774,0.2561,0.1508,0.5025,0.6001,0.3639,0.5131,0.8955,0.4778
"2169",0.3711,0.4647,0.4283,0.3216,0.1353,0.2375,0.2327,0.2407,0.1899,0.1064,0.1536,0.0827,0.4338,0.0408,0.166,0.5054,1.4104,0.1385,0.1307,0.3022,0.4507,0.0483,0.0975,0.3218,0.2923,0.1513,0.2423,0.6688,0.2714,0.4806,0.2494,0.1162,0.6504,0.2164,0.2123,0.3854,0.4017,0.1053,0.0804,0.1884,0.0878,0.2381,0.1089,0.2746,0.2202,0.0595,0.1881,0.1971,0.2047,0.134,0.3786,0.1069,0.9125,0.1673,1.0605,0.2807,0.2636,0.12,0.1063,0.2373,0.385,0.572,0.1329,0.1315
"2170",0.3894,0.1874,0.4141,0.2098,0.3176,0.1776,0.3885,0.2509,0.2156,2.0144,0.2825,0.2463,0.1302,0.7756,0.267,0.3102,0.3326,0.3582,0.3394,0.4333,0.4297,0.5555,1.4363,0.0872,0.1964,0.0638,0.0481,0.2209,0.1164,0.0769,0.1451,0.1969,2.0666,0.798,0.3298,0.411,0.9896,0.1602,0.3256,0.309,0.3928,0.4927,0.0689,0.7344,0.2733,0.2552,0.281,0.8319,0.5504,0.4584,0.2906,0.1858,0.3949,0.5197,1.1404,1.7409,0.6167,0.8032,1.4395,1.6643,0.7039,0.4845,1.3556,0.8117
"2171",1.9277,1.6039,1.7178,1.9257,0.4356,1.8002,1.4604,0.9724,0.5719,0.5463,1.2715,0.8559,1.3187,2.5804,0.5741,0.8705,1.5902,1.4256,1.2773,1.547,0.6851,2.198,2.289,0.9255,2.1914,3.3298,1.2256,1.5583,2.8027,1.745,1.5292,2.1964,1.5986,1.6388,1.8695,2.1324,1.311,3.156,3.1843,2.3821,2.6044,2.0004,1.7099,1.4209,0.532,1.6794,1.1446,1.1579,2.6031,2.3608,1.4496,1.2842,1.6059,0.5949,2.2084,1.1004,1.2459,0.884,0.9822,1.7814,0.8823,1.7246,2.5374,1.2656
"2172",0.5455,0.6769,0.6978,1.0265,0.331,0.2833,0.4067,0.3871,0.3154,0.2736,0.2431,0.1973,0.7815,0.1923,0.3895,0.8093,0.657,0.18,0.1713,0.5677,0.8395,0.1161,0.1039,0.3975,0.4502,0.1151,0.1539,0.6988,0.5465,0.7113,0.5062,0.5185,1.043,0.7125,0.8637,0.7971,1.3208,0.891,0.7108,0.9289,0.2862,0.4602,0.8085,0.7752,0.4078,0.3217,0.712,0.4346,0.9194,0.8239,1.2702,1.0046,2.502,0.3957,1.474,0.9427,0.8785,0.6645,0.685,0.3365,0.7347,1.7278,0.4874,0.2368
"2173",0.8212,1.1187,0.9908,0.2988,0.5431,1.0973,0.3691,1.6798,1.3472,0.4781,0.2637,0.4239,1.3569,0.157,0.8608,1.2819,0.5084,1.4857,1.4188,0.1919,1.0617,1.8554,1.5262,0.5003,1.0968,0.39,0.3126,1.9382,0.7394,1.3289,1.0544,0.4772,0.8776,1.8943,1.0409,0.4784,1.0969,0.8211,0.4707,0.3604,1.1953,1.2922,0.6829,0.5094,1.0732,1.0213,1.4622,0.8363,0.7245,0.9201,0.1869,1.4627,0.2545,0.8321,0.9471,0.669,0.8837,1.1447,0.5692,0.6867,0.8033,0.553,0.5673,1.5458
"2174",1.1161,0.5682,1.1833,0.4088,1.0523,1.6305,1.5422,2.102,0.5242,0.7258,0.6898,0.9462,0.3515,1.1674,0.6983,0.711,0.6233,0.3965,0.3489,0.2702,0.1856,0.487,0.8497,0.8126,0.5011,0.6048,0.3717,0.337,0.7556,0.7462,0.9427,0.8131,0.5617,0.6751,0.2578,0.2957,0.2275,0.6113,0.614,0.7349,0.5005,0.4009,0.1828,0.1391,0.5599,0.6403,0.237,0.9054,0.5575,0.707,1.8918,0.3168,1.1011,1.3453,1.0562,1.1123,0.0711,0.2853,1.4143,0.7982,0.7847,0.3289,1.7094,0.4202
"2175",0.4186,0.3864,0.3683,0.6293,0.3016,0.2048,0.2823,0.3075,0.2709,0.1633,0.2243,0.179,0.2043,0.4237,0.7506,0.7414,0.7605,0.381,0.3736,0.5103,0.788,0.4465,0.4076,0.3899,0.5069,0.4778,0.2048,1.2529,0.4693,0.6328,0.5369,1.2509,0.6359,0.5983,0.8835,1.2984,0.5934,0.5991,1.1424,0.8478,0.6029,0.8837,1.337,0.1287,0.3701,0.3372,0.5408,0.7098,0.3466,0.5941,1.0694,0.522,0.5076,0.7411,0.518,0.906,0.1479,0.1541,0.2026,0.3427,0.3091,0.8714,0.2202,0.4345
"2176",0.4596,0.6846,0.5282,0.1892,0.5006,0.3524,0.4733,0.355,0.5742,0.412,0.2971,0.4777,0.2006,1.3437,0.7972,0.8435,0.2573,0.8502,0.7773,0.6386,0.5092,1.0524,0.6502,0.368,1.0015,0.6494,0.3636,0.4402,0.9243,1.0045,0.711,0.5025,0.8265,0.8189,0.2658,0.8577,0.3239,0.3987,0.6,1.1086,0.6819,0.8144,0.2302,0.1924,0.1781,0.4561,0.2878,0.447,0.7434,0.3234,0.8039,0.1371,0.4535,0.3323,0.6898,0.2858,0.0988,0.1927,0.4318,0.7574,0.3776,0.229,0.8955,0.6172
